"Date","Description","Original Description","Amount","Transaction Type","Category","Account Name","Labels","Notes"
"1/10/2014","Capitol Anaesthesiology","1994","63.00","debit","Doctor","PLUS CHECKING","",""
"1/10/2014","Consumer Reports","#401026000237  CR*CONSUMERREPORTS.OR 800-333-0663 NY  Card 15 #4065","6.95","debit","Check","PLUS CHECKING","",""
"1/10/2014","Randalls","RANDALLS STORE 2471 2727EXPOSITION BLVD AUSTIN TX Card 15 #4065","23.79","debit","Groceries","PLUS CHECKING","",""
"1/09/2014","iTunes","Check Card: APL*APPLE ITUNESSTORE 866-712-7753 CA  01/09/14Card 15 #4032","2.14","debit","Check","PLUS CHECKING","",""
"1/09/2014","Univ Tx Austin","UNIV TX AUSTIN TYPE: UT EFTRECVID: 1746000203 CO: UNIV TX AUSTIN ACH ECC PPD","150.00","debit","room/board","PLUS CHECKING","",""
"1/09/2014","Ll Bean Mailorder","Check Card: LL BEAN MAILORDER800-3414341 ME  01/08/14Card 15 #4065","40.46","credit","Check","PLUS CHECKING","",""
"1/09/2014","Doc Motorworks Bcheck","Check Card: DOC'S MOTORWORKS BCheck Card: DOC'S MOTORWORKS B AUSTIN TX  01/08/14Card 15 #4032","36.25","debit","Check","PLUS CHECKING","",""
"1/08/2014","Nina Faulkner","1993","60.23","debit","room/board","PLUS CHECKING","",""
"1/08/2014","Jack Browncleaners St","Check Card: JACK BROWNCLEANERS-ST AUSTIN TX  01/07/14Card 15 #4065","5.63","debit","Check","PLUS CHECKING","",""
"1/08/2014","Central Market","CENTRAL MARKET #061 4001 N.CENTRAL MARKET #061 4001 N. LAMAR AUSTIN TX Card 15 #4065","18.92","debit","Groceries","PLUS CHECKING","",""
"1/08/2014","Heart Hospital Austinheart","Heart Hospital of AustinHeart Hospital of Austin 0693521201","250.00","debit","Doctor","PLUS CHECKING","",""
"1/07/2014","chase cc","CHASE TYPE: EPAY MOBIL  ID:CHASE TYPE: EPAY MOBIL  ID: 5760039224 CO: CHASE ACH ECC WEB","200.00","debit","Credit Card Payment","PLUS CHECKING","",""
"1/07/2014","Torchys Tacos Torchys","Check Card: TORCHYS TACOS - 7Check Card: TORCHYS TACOS - 7 AUSTIN TX  01/06/14Card 15 #4065","8.39","debit","Check","PLUS CHECKING","",""
"1/07/2014","Time Warner","#400720000003  TWC*TIME WARNERCABLE 888-TWCABLE TX  Card 15 #4065","162.96","debit","Television","PLUS CHECKING","",""
"1/07/2014","Genie Car Wash","Check Card: GENIE CAR WASH #1Check Card: GENIE CAR WASH #1 AUSTIN TX  01/05/14Card 15 #4065","9.99","debit","Check","PLUS CHECKING","",""
"1/07/2014","Randalls","RANDALLS STORE 2481 1500 WEST35TH STREET AUSTIN TX Card 15 #4065","99.84","debit","Groceries","PLUS CHECKING","",""
"1/06/2014","Transfer from Plus Checking","From Share 0080 PLUS CHECKING","350.00","credit","Transfer","REGULAR SAVINGS","",""
"1/06/2014","Randalls","RANDALLS STORE 2481 1500 WEST35TH STREET AUSTIN TX Card 15 #4065","85.98","debit","Groceries","PLUS CHECKING","",""
"1/06/2014","Starbucks","Check Card: STARBUCKS #06330AUSTIN Austin TX  01/05/14Card 15 #4065","3.95","debit","Check","PLUS CHECKING","",""
"1/06/2014","ATM Withdrawal University 4611 Guadalupe Street","ATM Withdrawal #000000007011UNIVERSITY FCU 4611 Guadalupe St Austin TX457107Card 15 #4032","60.00","debit","Cash & ATM","PLUS CHECKING","",""
"1/06/2014","Transfer to Regular Savings","To Share 0000 REGULAR SAVINGS","350.00","debit","Transfer","PLUS CHECKING","",""
"1/06/2014","Univ Tx Austin","UNIV TX AUSTIN TYPE: UT EFTRECVID: 1746000203 CO: UNIV TX AUSTIN ACH ECC PPD","5107.00","debit","Tuition","PLUS CHECKING","",""
"1/06/2014","Bed Bath & Beyond","BEDBATH and BEYOND# BEDBATHBEDBATH and BEYOND# BEDBATH AUSTIN TX Card 15 #4065","33.51","debit","Check","PLUS CHECKING","",""
"1/06/2014","Liberty Mutual","LIBERTY MUTUAL TYPE: PAYMENTID: 9267721101 CO: LIBERTY MUTUAL ACH ECC PPD","233.42","debit","Auto Insurance","PLUS CHECKING","",""
"1/06/2014","Univ Tx Austin","UNIV TX AUSTIN TYPE: UT EFTRECVID: 1746000203 CO: UNIV TX AUSTIN ACH ECC PPD","125.00","debit","Doctor","PLUS CHECKING","",""
"1/06/2014","Transfer from Plus Checking","Payment Thank You-Mobile","200.00","credit","Credit Card Payment","CREDIT CARD","",""
"1/05/2014","Pep Boys","PEPBOYS STORE # 749 8917PEPBOYS STORE # 749 8917 RESEARCH BLVD AUSTIN TX Card 15 #4065","27.05","debit","Check","PLUS CHECKING","",""
"1/05/2014","HEB","HEB #202 5808 BURNETT ROADHEB #202 5808 BURNETT ROAD AUSTIN TX Card 15 #4065","72.45","debit","Groceries","PLUS CHECKING","",""
"1/05/2014","Corazon Austin Txcheck","Check Card: CORAZON AUSTIN TXCheck Card: CORAZON AUSTIN TX  01/05/14Card 15 #4065","39.00","debit","Check","PLUS CHECKING","",""
"1/04/2014","ABM Parking Austinberg","Check Card: ABM PARKING AUSTINBERG AUSTIN TX  01/03/14Card 15 #4065","3.00","debit","Check","PLUS CHECKING","",""
"1/04/2014","Academy Ltd Austin","ACADEMY LTD AUSTIN TX Card 15ACADEMY LTD AUSTIN TX Card 15 #4065","28.65","debit","Check","PLUS CHECKING","",""
"1/04/2014","Exxon","Check Card: EXXONMOBIL 48030522AUSTIN TX  01/03/14Card 15 #4065","8.25","debit","Gas & Fuel","PLUS CHECKING","",""
"1/04/2014","US Airways","Check Card: USAIRWAYS03723409617 800-428-4322 AZ  01/02/14Card 15 #4065","25.00","debit","Check","PLUS CHECKING","",""
"1/03/2014","Lucys Fried Chicken","Check Card: LUCYS FRIED CHICKEN- AUSTIN TX  01/03/14Card 15 #4065","104.12","debit","Check","PLUS CHECKING","",""
"1/03/2014","Snap Kitchen Snap","Check Card: SNAP KITCHEN 1Check Card: SNAP KITCHEN 1 AUSTIN TX  01/02/14Card 15 #4065","50.00","debit","Check","PLUS CHECKING","",""
"1/03/2014","Costco","COSTCO WHSE #0681 10401COSTCO WHSE #0681 10401 RESEARCH BLVD AUSTIN TX Card 15 #4065","137.53","debit","Groceries","PLUS CHECKING","",""
"1/02/2014","Bb T Mortgage","BB and T Mortgage 2013BB and T Mortgage 2013 0693504472","1153.81","debit","Mortgage & Rent","PLUS CHECKING","",""
"1/02/2014","Chevron","Check Card: CHEVRON 00107135Check Card: CHEVRON 00107135 AUSTIN TX  01/02/14Card 15 #4065","58.48","debit","Gas & Fuel","PLUS CHECKING","",""
"1/02/2014","sears","1991","120.81","debit","Check","PLUS CHECKING","",""
"1/02/2014","CVS","CVS 06822 06822--5256 B AustinCVS 06822 06822--5256 B Austin TX Card 15 #4065","11.72","debit","Groceries","PLUS CHECKING","",""
"12/31/2013","Tiered Rate Apy","Tiered Rate APY Earned  0.05%Tiered Rate APY Earned  0.05% 10/01/13 to 12/31/13","0.67","credit","Income","REGULAR SAVINGS","",""
"12/31/2013","Sq Houndstoothcoffee","Check Card: SQ *HOUNDSTOOTHCOFFEE Austin TX  12/31/13Card 15 #4032","6.90","debit","Check","PLUS CHECKING","",""
"12/31/2013","Block Pea Type","The Block on Pea TYPE: WEB PMTSID: 9084434801 CO: The Block on Pea ACH ECC WEB","485.00","debit","room/board","PLUS CHECKING","",""
"12/31/2013","AT&T","ATT TYPE: Payment  ID:ATT TYPE: Payment  ID: 9864031006  CO: ATT ACH ECC CCD","370.09","debit","Mobile Phone","PLUS CHECKING","",""
"12/31/2013","CVS","CVS 06822 06822--5256 B AustinCVS 06822 06822--5256 B Austin TX Card 15 #4065","5.99","debit","Groceries","PLUS CHECKING","",""
"12/31/2013","Lucys Fried Chicken","Check Card: LUCYS FRIED CHICKEN- AUSTIN TX  12/30/13Card 15 #4032","41.21","debit","Check","PLUS CHECKING","",""
"12/31/2013","Tiered Rate Apy","Tiered Rate APY Earned  0.01%Tiered Rate APY Earned  0.01% 12/01/13 to 12/31/13","0.02","credit","Income","PLUS CHECKING","",""
"12/31/2013","Randalls","RANDALLS STORE 2475 5311RANDALLS STORE 2475 5311 BALCONES DRIVE AUSTIN TX Card 15 #4032","8.84","debit","Groceries","PLUS CHECKING","",""
"12/30/2013","Torchys Tacos Torchys","Check Card: TORCHYS TACOS - 7Check Card: TORCHYS TACOS - 7 AUSTIN TX  12/29/13Card 15 #4032","19.59","debit","Check","PLUS CHECKING","",""
"12/30/2013","REI","REI #32 9901 N Capitol AUSTINREI #32 9901 N Capitol AUSTIN TX Card 15 #4065","12.81","debit","Check","PLUS CHECKING","",""
"12/30/2013","Target","TARGET T2409 AUSTIN ARB AUSTINTARGET T2409 AUSTIN ARB AUSTIN TX Card 15 #4065","71.11","debit","Check","PLUS CHECKING","",""
"12/29/2013","iTunes","Check Card: APL*APPLE ITUNESSTORE 866-712-7753 CA  12/29/13Card 15 #4032","10.81","debit","Check","PLUS CHECKING","",""
"12/29/2013","University Cyclerycheck University","Check Card: UNIVERSITY CYCLERYCheck Card: UNIVERSITY CYCLERY AUSTIN TX  12/28/13Card 15 #4032","116.53","debit","Check","PLUS CHECKING","",""
"12/29/2013","Whole Foods","WHOLEFDS LMR 10145","34.29","debit","Groceries","CREDIT CARD","",""
"12/28/2013","Town Country","Check Card: TOWN  and  COUNTRY0253 BROWNWOOD TX  12/26/13Card 15 #4032","53.10","debit","Gas & Fuel","PLUS CHECKING","",""
"12/28/2013","McDonald's","Check Card: MCDONALD'S F6231LAS VEGAS NM  12/26/13Card 15 #4032","6.46","debit","Check","PLUS CHECKING","",""
"12/28/2013","HEB","HEB #202 5808 BURNETT ROADHEB #202 5808 BURNETT ROAD AUSTIN TX Card 15 #4032","22.25","debit","Groceries","PLUS CHECKING","",""
"12/27/2013","ATM Deposit University 4611 Guadalupe Street","ATM Deposit #000000009849UNIVERSITY FCU 4611 Guadalupe St Austin TX 457106 Card 15 #4032Check hold release 01/02/14   4,000.00","4000.00","credit","Transfer Education","REGULAR SAVINGS","",""
"12/27/2013","Central Market","CENTRAL MARKET #061 4001 N.CENTRAL MARKET #061 4001 N. LAMAR AUSTIN TX Card 15 #4065","87.37","debit","Groceries","PLUS CHECKING","",""
"12/27/2013","Costco","COSTCO WHSE #0681 10401COSTCO WHSE #0681 10401 RESEARCH BLVD AUSTIN TX Card 15 #4065","339.06","debit","Groceries","PLUS CHECKING","",""
"12/27/2013","ATM Deposit University 4611 Guadalupe Street","ATM Deposit #000000009848UNIVERSITY FCU 4611 Guadalupe St Austin TX 457106 Card 15 #4032Check hold release 12/30/13     100.00Check hold release 01/02/14   4,900.00","7500.00","credit","Transfer Education","PLUS CHECKING","",""
"12/27/2013","Liberty Mutual","LIBERTY MUTUAL TYPE: PAYMENTID: 9267721101 CO: LIBERTY MUTUAL ACH ECC PPD","196.71","debit","Home Insurance","PLUS CHECKING","",""
"12/27/2013","Mutual Mobile I","MUTUAL MOBILE, I : PAYROLL  ID:1953328475CO: MUTUAL MOBILE, I ACH ECC PPD","3584.59","credit","Paycheck","PLUS CHECKING","",""
"12/26/2013","Stripes Clovis Nm","STRIPES 241 CLOVIS NM Card 15STRIPES 241 CLOVIS NM Card 15 #4032","45.18","debit","Travel","PLUS CHECKING","",""
"12/26/2013","Texas Gas Service","Texas Gas Service 0693469204","33.00","debit","Utilities","PLUS CHECKING","",""
"12/23/2013","Transfer from Plus Checking","From Share 0080 PLUS CHECKING","350.00","credit","Transfer","REGULAR SAVINGS","",""
"12/23/2013","Las Vegas Xpress","Check Card: LAS VEGAS XPRESSLAS VEGAS NM  12/22/13Card 15 #4032","36.14","debit","Gas & Fuel","PLUS CHECKING","",""
"12/23/2013","Liberty Mutual","Liberty Mutual Group 0693481522","221.30","debit","Home Insurance","PLUS CHECKING","",""
"12/23/2013","KFC","Check Card: KFC C75003905400395 CLOVIS NM  12/22/13Card 15 #4032","21.20","debit","Travel","PLUS CHECKING","",""
"12/23/2013","Genie Car Wash","Check Card: GENIE CAR WASH #1Check Card: GENIE CAR WASH #1 AUSTIN TX  12/20/13Card 15 #4065","59.99","debit","Check","PLUS CHECKING","",""
"12/23/2013","Transfer to Regular Savings","To Share 0000 REGULAR SAVINGS","350.00","debit","Transfer","PLUS CHECKING","",""
"12/23/2013","Allsups Sudancheck Allsups","Check Card: ALLSUPS 116 SUDANCheck Card: ALLSUPS 116 SUDAN TX  12/22/13Card 15 #4032","55.82","debit","Gas & Fuel","PLUS CHECKING","",""
"12/22/2013","Crown Anchorcheck Crown","Check Card: CROWN AND ANCHORCheck Card: CROWN AND ANCHOR AUSTIN TX  12/20/13Card 15 #4032","10.00","debit","Check","PLUS CHECKING","",""
"12/22/2013","Wal-Mart","WAL-MART #1380 2609 7TH STREETWAL-MART #1380 2609 7TH STREET LAS VEGAS NM Card 15 #4065","32.29","debit","Check","PLUS CHECKING","",""
"12/22/2013","Allsup Early Tx","ALLSUP #108 EARLY TX Card 15ALLSUP #108 EARLY TX Card 15 #4032","46.59","debit","Gas & Fuel","PLUS CHECKING","",""
"12/21/2013","Hotel San Josecheck","Check Card: HOTEL SAN JOSECheck Card: HOTEL SAN JOSE AUSTIN TX  12/21/13Card 15 #4032","162.38","debit","Check","PLUS CHECKING","",""
"12/21/2013","HEB","HEB #202 5808 BURNETT ROADHEB #202 5808 BURNETT ROAD AUSTIN TX Card 15 #4065","99.28","debit","Groceries","PLUS CHECKING","",""
"12/21/2013","Starbucks","Check Card: STARBUCKS #06341AUSTIN Austin TX  12/21/13Card 15 #4032","20.00","debit","Check","PLUS CHECKING","",""
"12/21/2013","Cost Plus World Market","NNT COST PLUS WLD #330039 9333RESEARCH BLVD BL A AUSTIN TX Card 15 #4065","18.18","debit","Check","PLUS CHECKING","",""
"12/21/2013","Randalls","RANDALLS STORE 2475 5311RANDALLS STORE 2475 5311 BALCONES DRIVE AUSTIN TX Card 15 #4065","19.43","debit","Groceries","PLUS CHECKING","",""
"12/21/2013","Whole Earthprovision Austin","Check Card: WHOLE EARTHPROVISION AUSTIN TX  12/20/13Card 15 #4065","37.89","credit","Cash & ATM","PLUS CHECKING","",""
"12/21/2013","Bark N Purr","Check Card: BARK N PURR AUSTINCheck Card: BARK N PURR AUSTIN TX  12/20/13Card 15 #4065","56.28","debit","Groceries","PLUS CHECKING","",""
"12/20/2013","Chevron","Check Card: CHEVRON 00203164Check Card: CHEVRON 00203164 AUSTIN TX  12/20/13Card 15 #4032","4.09","debit","Gas & Fuel","PLUS CHECKING","",""
"12/20/2013","Austin Painassociates","Check Card: AUSTIN PAINASSOCIATES AUSTIN TX  12/19/13Card 15 #4065","60.00","debit","Doctor","PLUS CHECKING","",""
"12/20/2013","Hydeparktheatre Orgtheat Tx","Check Card: HYDEPARKTHEATRE.ORGHYDEPARKTHEAT TX  12/18/13Card 15 #4065","35.30","debit","Check","PLUS CHECKING","",""
"12/20/2013","Whole Foods","WHOLE FOODS MARK 525 No AustinWHOLE FOODS MARK 525 No Austin TX Card 15 #4065","79.96","debit","Groceries","PLUS CHECKING","",""
"12/20/2013","Randalls","RANDALLS STORE 2475 5311RANDALLS STORE 2475 5311 BALCONES DRIVE AUSTIN TX Card 15 #4065","85.35","debit","Groceries","PLUS CHECKING","",""
"12/20/2013","Golfsmith International","Check Card: GOLFSMITHINTERNATIONAL AUSTIN TX  12/20/13Card 15 #4065","27.05","debit","Check","PLUS CHECKING","",""
"12/20/2013","Breed Austincheck Breed","Check Card: BREED AND CO AUSTINCheck Card: BREED AND CO AUSTIN TX  12/18/13Card 15 #4065","56.06","debit","Check","PLUS CHECKING","",""
"12/20/2013","Westlakeorthopaedic Sp","Check Card: WESTLAKEORTHOPAEDIC SP AUSTIN TX  12/19/13Card 15 #4065","60.00","debit","Doctor","PLUS CHECKING","",""
"12/20/2013","Wilco Court JJM","WILCO,TX CLERK MISD CF","8.74","debit","Uncategorized","CREDIT CARD","",""
"12/20/2013","Wilco Court  JJM","WILCO,TX CLERK MISD","399.00","debit","Uncategorized","CREDIT CARD","",""
"12/20/2013","7-Eleven","7-ELEVEN 21884","10.00","debit","Gas & Fuel","CREDIT CARD","",""
"12/20/2013","Whole Earth Provision","WHOLE EARTH PROVISION","22.26","debit","Check","CREDIT CARD","",""
"12/19/2013","OfficeMax","OFFICE MAX 10001 RESEAR AUSTINOFFICE MAX 10001 RESEAR AUSTIN TX Card 15 #4065","3.24","debit","Check","PLUS CHECKING","",""
"12/19/2013","Dollar Tree","DOLLAR TREE STORE # 3279 5310BURNET RD, STE 120 AUSTIN TX Card 15 #4065","8.66","debit","Check","PLUS CHECKING","",""
"12/19/2013","Balcones Exxonautomoti","Check Card: BALCONES EXXONAUTOMOTI AUSTIN TX  12/17/13Card 15 #4065","169.29","debit","Check","PLUS CHECKING","",""
"12/19/2013","REI","REI #32 9901 N Capitol AUSTINREI #32 9901 N Capitol AUSTIN TX Card 15 #4065","139.49","debit","Check","PLUS CHECKING","",""
"12/19/2013","Costco Gas","COSTCO GAS #0681 10401 RESEARCHCOSTCO GAS #0681 10401 RESEARCH BLVD AUSTIN TX Card 15 #4065","53.53","debit","Gas & Fuel","PLUS CHECKING","",""
"12/19/2013","Costco","COSTCO WHSE #0681 10401COSTCO WHSE #0681 10401 RESEARCH BLVD AUSTIN TX Card 15 #4065","41.65","debit","Groceries","PLUS CHECKING","",""
"12/18/2013","Terra Toys Austincheck","Check Card: TERRA TOYS AUSTINCheck Card: TERRA TOYS AUSTIN TX  12/17/13Card 15 #4065","12.45","debit","Check","PLUS CHECKING","",""
"12/18/2013","Shell","Check Card: SHELL OIL57545830002 AUSTIN TX  12/17/13Card 15 #4065","52.39","debit","Gas & Fuel","PLUS CHECKING","",""
"12/18/2013","Central Market","CENTRAL MARKET #061 4001 N.CENTRAL MARKET #061 4001 N. LAMAR AUSTIN TX Card 15 #4065","66.28","debit","Groceries","PLUS CHECKING","",""
"12/18/2013","Quiznos","Check Card: QUIZNOS SUB #0246Q02 AUSTIN TX  12/17/13Card 15 #4032","10.50","debit","Check","PLUS CHECKING","",""
"12/18/2013","Austin Parkingmeters","Check Card: AUSTIN PARKINGMETERS AUSTIN TX  12/17/13Card 15 #4065","1.33","debit","Check","PLUS CHECKING","",""
"12/18/2013","Waterloo Recordsand Vide","Check Card: WATERLOO RECORDSand  VIDE AUSTIN TX  12/16/13Card 15 #4065","69.24","debit","Check","PLUS CHECKING","",""
"12/17/2013","Beauty Salonspa","Check Card: BEAUTY STORE SALONSPA AUSTIN TX  12/16/13Card 15 #4065","36.16","debit","Check","PLUS CHECKING","",""
"12/17/2013","Book People Austincheck","Check Card: BOOK PEOPLE AUSTINCheck Card: BOOK PEOPLE AUSTIN TX  12/16/13Card 15 #4065","81.41","debit","Check","PLUS CHECKING","",""
"12/17/2013","Blue Genie Artbazaar","Check Card: BLUE GENIE ARTBAZAAR AUSTIN TX  12/15/13Card 15 #4065","31.01","debit","Check","PLUS CHECKING","",""
"12/17/2013","Ut Parking Andtrans","Check Card: UT PARKING ANDTRANS 512-4715801 TX  12/16/13Card 15 #4065","20.00","debit","Check","PLUS CHECKING","",""
"12/16/2013","REI","REI #32 9901 N Capitol AUSTINREI #32 9901 N Capitol AUSTIN TX Card 15 #4065","24.64","debit","Check","PLUS CHECKING","",""
"12/16/2013","Central Market","CENTRAL MARKET #061 4001 N.CENTRAL MARKET #061 4001 N. LAMAR AUSTIN TX Card 15 #4065","47.84","debit","Groceries","PLUS CHECKING","",""
"12/16/2013","REI","REI #103 601 N Lamar AUSTINREI #103 601 N Lamar AUSTIN DOWNTO TX Card 15 #4065","72.41","debit","Check","PLUS CHECKING","",""
"12/15/2013","Sun N Ski","Check Card: SUN N SKI - 11Check Card: SUN N SKI - 11 AUSTIN TX  12/14/13Card 15 #4065","18.27","debit","Check","PLUS CHECKING","",""
"12/15/2013","Einstein Bros","Check Card: EINSTEIN BROSBAGELS311 AUSTIN TX  12/14/13Card 15 #4065","14.65","debit","Check","PLUS CHECKING","",""
"12/15/2013","Groupon K1 racing xmas","Check Card: GROUPON INCCheck Card: GROUPON INC 877-788-7858 IL  12/14/13Card 15 #4065","132.00","debit","Check","PLUS CHECKING","",""
"12/15/2013","Randalls","RANDALLS STORE 2475 5311RANDALLS STORE 2475 5311 BALCONES DRIVE AUSTIN TX Card 15 #4032","24.30","debit","Groceries","PLUS CHECKING","",""
"12/14/2013","car2go","Check Card: CAR2GO 877-488-4224Check Card: CAR2GO 877-488-4224 TX  12/13/13Card 15 #4032","3.30","debit","Check","PLUS CHECKING","",""
"12/14/2013","HEB","HEB #202 5808 BURNETT ROADHEB #202 5808 BURNETT ROAD AUSTIN TX Card 15 #4032","7.30","debit","Groceries","PLUS CHECKING","",""
"12/14/2013","Exxon","EXXONMOBIL 1309 W 45TH STEXXONMOBIL 1309 W 45TH ST AUSTIN TX Card 15 #4032","15.12","debit","Gas & Fuel","PLUS CHECKING","",""
"12/14/2013","L.L. Bean","Check Card: LL BEAN MAILORDER800-3414341 ME  12/13/13Card 15 #4065","58.45","debit","Check","PLUS CHECKING","",""
"12/13/2013","ATM Withdrawal University 3305 Steck Avenue","ATM Withdrawal #000000009834UNIVERSITY FCU 3305 Steck Ave Austin TX457102Card 15 #4065","160.00","debit","Cash & ATM","PLUS CHECKING","",""
"12/13/2013","Sq Hideoutcoffee","Check Card: SQ *THE HIDEOUTCOFFEE Austin TX  12/13/13Card 15 #4032","6.00","debit","Check","PLUS CHECKING","",""
"12/13/2013","Austin Painassociates","Check Card: AUSTIN PAINASSOCIATES AUSTIN TX  12/12/13Card 15 #4065","60.00","debit","Doctor","PLUS CHECKING","",""
"12/13/2013","Interest Charge","PURCHASE INTEREST CHARGE","24.60","debit","Finance Charge","CREDIT CARD","",""
"12/12/2013","Transfer to Plus Checking","To Share 0080 PLUS CHECKING","63.00","debit","Transfer","REGULAR SAVINGS","",""
"12/12/2013","Transfer to Plus Checking","To Share 0080 PLUS CHECKING","12.90","debit","Transfer","REGULAR SAVINGS","",""
"12/12/2013","Austin Boneand Joint","Check Card: AUSTIN BONEand JOINT AUSTIN TX  12/11/13Card 15 #4065","60.00","debit","Doctor","PLUS CHECKING","",""
"12/12/2013","Transfer Fee","Transfer fee","3.00","debit","Transfer","PLUS CHECKING","",""
"12/12/2013","Transfer from Regular Savings","From Share 0000 REGULAR SAVINGS","63.00","credit","Transfer","PLUS CHECKING","",""
"12/12/2013","Mutual Mobile I","MUTUAL MOBILE, I : PAYROLL  ID:1953328475CO: MUTUAL MOBILE, I ACH ECC PPD","3614.59","credit","Paycheck","PLUS CHECKING","",""
"12/12/2013","car2go","Check Card: CAR2GO 877-488-4224Check Card: CAR2GO 877-488-4224 TX  12/11/13Card 15 #4032","9.90","debit","Check","PLUS CHECKING","",""
"12/12/2013","Transfer Fee","Transfer fee","3.00","debit","Transfer","PLUS CHECKING","",""
"12/12/2013","Transfer from Regular Savings","From Share 0000 REGULAR SAVINGS","12.90","credit","Transfer","PLUS CHECKING","",""
"12/11/2013","ATM Withdrawal University","ATM Withdrawal #000000008853UNIVERSITY FCU 802 Congress Austin TX457122Card 15 #4032","40.00","debit","Check","REGULAR SAVINGS","",""
"12/11/2013","Transfer to Plus Checking","To Share 0080 PLUS CHECKING","466.52","debit","Transfer","REGULAR SAVINGS","",""
"12/11/2013","Transfer from Regular Savings","From Share 0000 REGULAR SAVINGS","466.52","credit","Transfer","PLUS CHECKING","",""
"12/11/2013","iTunes","Check Card: APL*APPLE ITUNESSTORE 866-712-7753 CA  12/10/13Card 15 #4032","6.48","debit","Check","PLUS CHECKING","",""
"12/11/2013","Austin Realty 1st mo deposit","1986","550.00","debit","room/board","PLUS CHECKING","",""
